11:20:44.504 [INFO] (trainer.py:109) Total Epi:   412 Steps:    9058 Episode Steps:    18 Return:  18.0000 FPS: 10671.21
11:20:44.506 [INFO] (trainer.py:109) Total Epi:   413 Steps:    9073 Episode Steps:    15 Return:  15.0000 FPS: 9717.51
11:20:44.508 [INFO] (trainer.py:109) Total Epi:   414 Steps:    9095 Episode Steps:    22 Return:  22.0000 FPS: 10779.60
11:20:44.511 [INFO] (trainer.py:109) Total Epi:   415 Steps:    9111 Episode Steps:    16 Return:  16.0000 FPS: 10318.95
11:20:44.514 [INFO] (trainer.py:109) Total Epi:   416 Steps:    9142 Episode Steps:    31 Return:  31.0000 FPS: 10201.29
11:20:44.516 [INFO] (trainer.py:109) Total Epi:   417 Steps:    9156 Episode Steps:    14 Return:  14.0000 FPS: 10344.38
11:20:44.518 [INFO] (trainer.py:109) Total Epi:   418 Steps:    9168 Episode Steps:    12 Return:  12.0000 FPS: 9735.84
11:20:44.522 [INFO] (trainer.py:109) Total Epi:   419 Steps:    9201 Episode Steps:    33 Return:  33.0000 FPS: 10114.33
11:20:44.525 [INFO] (trainer.py:109) Total Epi:   420 Steps:    9218 Episode Steps:    17 Return:  17.0000 FPS: 10374.88
11:20:44.527 [INFO] (trainer.py:109) Total Epi:   421 Steps:    9230 Episode Steps:    12 Return:  12.0000 FPS: 10397.02
11:20:44.532 [INFO] (trainer.py:109) Total Epi:   422 Steps:    9282 Episode Steps:    52 Return:  52.0000 FPS: 10769.11
11:20:44.534 [INFO] (trainer.py:109) Total Epi:   423 Steps:    9298 Episode Steps:    16 Return:  16.0000 FPS: 10112.28
11:20:44.539 [INFO] (trainer.py:109) Total Epi:   424 Steps:    9338 Episode Steps:    40 Return:  40.0000 FPS: 10428.07
11:20:44.542 [INFO] (trainer.py:109) Total Epi:   425 Steps:    9360 Episode Steps:    22 Return:  22.0000 FPS: 10265.36
11:20:44.546 [INFO] (trainer.py:109) Total Epi:   426 Steps:    9397 Episode Steps:    37 Return:  37.0000 FPS: 10374.68
11:20:44.547 [INFO] (trainer.py:109) Total Epi:   427 Steps:    9409 Episode Steps:    12 Return:  12.0000 FPS: 10334.05
11:20:44.551 [INFO] (trainer.py:109) Total Epi:   428 Steps:    9441 Episode Steps:    32 Return:  32.0000 FPS: 10557.64
11:20:44.554 [INFO] (trainer.py:109) Total Epi:   429 Steps:    9463 Episode Steps:    22 Return:  22.0000 FPS: 10320.92
11:20:44.558 [INFO] (trainer.py:109) Total Epi:   430 Steps:    9497 Episode Steps:    34 Return:  34.0000 FPS: 10639.16
11:20:44.560 [INFO] (trainer.py:109) Total Epi:   431 Steps:    9513 Episode Steps:    16 Return:  16.0000 FPS: 10262.46
11:20:44.562 [INFO] (trainer.py:109) Total Epi:   432 Steps:    9524 Episode Steps:    11 Return:  11.0000 FPS: 8603.30
11:20:44.564 [INFO] (trainer.py:109) Total Epi:   433 Steps:    9535 Episode Steps:    11 Return:  11.0000 FPS: 9975.44
11:20:44.566 [INFO] (trainer.py:109) Total Epi:   434 Steps:    9552 Episode Steps:    17 Return:  17.0000 FPS: 9997.14
11:20:44.568 [INFO] (trainer.py:109) Total Epi:   435 Steps:    9566 Episode Steps:    14 Return:  14.0000 FPS: 10245.81
11:20:44.571 [INFO] (trainer.py:109) Total Epi:   436 Steps:    9589 Episode Steps:    23 Return:  23.0000 FPS: 10054.61
11:20:44.575 [INFO] (trainer.py:109) Total Epi:   437 Steps:    9626 Episode Steps:    37 Return:  37.0000 FPS: 10681.15
11:20:44.577 [INFO] (trainer.py:109) Total Epi:   438 Steps:    9639 Episode Steps:    13 Return:  13.0000 FPS: 9502.46
11:20:44.580 [INFO] (trainer.py:109) Total Epi:   439 Steps:    9658 Episode Steps:    19 Return:  19.0000 FPS: 10594.53
11:20:44.583 [INFO] (trainer.py:109) Total Epi:   440 Steps:    9689 Episode Steps:    31 Return:  31.0000 FPS: 10575.19
11:20:44.586 [INFO] (trainer.py:109) Total Epi:   441 Steps:    9704 Episode Steps:    15 Return:  15.0000 FPS: 9141.86
11:20:44.589 [INFO] (trainer.py:109) Total Epi:   442 Steps:    9732 Episode Steps:    28 Return:  28.0000 FPS: 10109.45
11:20:44.591 [INFO] (trainer.py:109) Total Epi:   443 Steps:    9746 Episode Steps:    14 Return:  14.0000 FPS: 10332.77
11:20:44.593 [INFO] (trainer.py:109) Total Epi:   444 Steps:    9759 Episode Steps:    13 Return:  13.0000 FPS: 9688.86
11:20:44.596 [INFO] (trainer.py:109) Total Epi:   445 Steps:    9776 Episode Steps:    17 Return:  17.0000 FPS: 9741.19
11:20:44.599 [INFO] (trainer.py:109) Total Epi:   446 Steps:    9804 Episode Steps:    28 Return:  28.0000 FPS: 10557.36
11:20:44.602 [INFO] (trainer.py:109) Total Epi:   447 Steps:    9831 Episode Steps:    27 Return:  27.0000 FPS: 10623.28
11:20:44.604 [INFO] (trainer.py:109) Total Epi:   448 Steps:    9843 Episode Steps:    12 Return:  12.0000 FPS: 10217.75
11:20:44.606 [INFO] (trainer.py:109) Total Epi:   449 Steps:    9858 Episode Steps:    15 Return:  15.0000 FPS: 9966.10
11:20:44.609 [INFO] (trainer.py:109) Total Epi:   450 Steps:    9878 Episode Steps:    20 Return:  20.0000 FPS: 10652.34
11:20:44.610 [INFO] (trainer.py:109) Total Epi:   451 Steps:    9889 Episode Steps:    11 Return:  11.0000 FPS: 10119.94
11:20:44.614 [INFO] (trainer.py:109) Total Epi:   452 Steps:    9917 Episode Steps:    28 Return:  28.0000 FPS: 9946.01
11:20:44.617 [INFO] (trainer.py:109) Total Epi:   453 Steps:    9937 Episode Steps:    20 Return:  20.0000 FPS: 10472.05
11:20:44.620 [INFO] (trainer.py:109) Total Epi:   454 Steps:    9965 Episode Steps:    28 Return:  28.0000 FPS: 10621.11
11:20:44.622 [INFO] (trainer.py:109) Total Epi:   455 Steps:    9975 Episode Steps:    10 Return:  10.0000 FPS: 9419.90
